2010-06-01,07:56:29.268,,,moving stage 1 to robot teachpoint took ,0
2010-06-01,07:56:34.269,,,robot unloading plate tipbox1 to BB PM 1 took ,5.001
2010-06-01,07:56:34.325,,,moving stage 2 to robot teachpoint took ,0
2010-06-01,07:56:39.325,,,robot unloading plate NUNC 96 clear round well flat bottom to BB PM 2 took ,5
2010-06-01,07:56:39.340,,,moving stage 3 to robot teachpoint took ,0
2010-06-01,07:56:44.340,,,robot unloading plate NUNC 96 clear round well flat bottom to BB PM 3 took ,5
2010-06-01,07:56:48.049,,,changing tips 2   took ,3.634
2010-06-01,07:56:48.084,2,,move source stage took ,0.001
2010-06-01,07:56:48.798,2,,aspirate took ,0.714
2010-06-01,07:56:49.574,2,,dispense took ,0.774
2010-06-01,07:56:50.766,2,,tip shucking took ,1.189
2010-06-01,07:56:51.697,,,changing tips 1   took ,7.282
2010-06-01,07:56:51.697,1,,move source stage took ,0
2010-06-01,07:56:52.408,1,,aspirate took ,0.711
2010-06-01,07:56:53.175,1,,dispense took ,0.767
2010-06-01,07:56:54.337,1,,tip shucking took ,1.162
2010-06-01,07:56:55.348,,,changing tips 2   took ,4.581
2010-06-01,07:56:55.348,2,,move source stage took ,0
2010-06-01,07:56:55.973,2,,aspirate took ,0.625
2010-06-01,07:56:56.742,2,,dispense took ,0.769
2010-06-01,07:56:57.906,2,,tip shucking took ,1.164
2010-06-01,07:56:59.026,,,changing tips 1   took ,4.689
2010-06-01,07:56:59.026,1,,move source stage took ,0
2010-06-01,07:56:59.650,1,,aspirate took ,0.624
2010-06-01,07:57:00.417,1,,dispense took ,0.767
2010-06-01,07:57:01.579,1,,tip shucking took ,1.162
2010-06-01,07:57:01.579,,,moving stage 3 to robot teachpoint took ,0
2010-06-01,07:57:08.580,,,robot loading plate NUNC 96 clear round well flat bottom from BB PM 3 took ,7.001
2010-06-01,07:57:08.629,,,moving stage 3 to robot teachpoint took ,0
2010-06-01,07:57:13.629,,,robot unloading plate NUNC 96 clear round well flat bottom to BB PM 3 took ,5
2010-06-01,07:57:17.327,,,changing tips 1   took ,3.648
2010-06-01,07:57:17.327,1,,move source stage took ,0
2010-06-01,07:57:17.982,1,,aspirate took ,0.655
2010-06-01,07:57:18.758,1,,dispense took ,0.776
2010-06-01,07:57:19.920,1,,tip shucking took ,1.162
2010-06-01,07:57:20.993,,,changing tips 2   took ,7.314
2010-06-01,07:57:20.993,2,,move source stage took ,0
2010-06-01,07:57:21.694,2,,aspirate took ,0.701
2010-06-01,07:57:22.472,2,,dispense took ,0.778
