2010-06-01,07:53:22.353,,,changing tips 1   took ,3.621
2010-06-01,07:53:22.353,1,,move source stage took ,0
2010-06-01,07:53:23.046,1,,aspirate took ,0.693
2010-06-01,07:53:23.831,1,,dispense took ,0.785
2010-06-01,07:53:24.993,1,,tip shucking took ,1.162
2010-06-01,07:53:26.014,,,changing tips 2   took ,7.281
2010-06-01,07:53:26.014,2,,move source stage took ,0
2010-06-01,07:53:26.731,2,,aspirate took ,0.717
2010-06-01,07:53:27.500,2,,dispense took ,0.769
2010-06-01,07:53:28.664,2,,tip shucking took ,1.164
2010-06-01,07:53:29.682,,,changing tips 1   took ,4.689
2010-06-01,07:53:29.682,1,,move source stage took ,0
2010-06-01,07:53:30.381,1,,aspirate took ,0.699
2010-06-01,07:53:31.166,1,,dispense took ,0.785
2010-06-01,07:53:32.328,1,,tip shucking took ,1.162
2010-06-01,07:53:33.363,,,changing tips 2   took ,4.699
2010-06-01,07:53:33.363,2,,move source stage took ,0
2010-06-01,07:53:34.086,2,,aspirate took ,0.723
2010-06-01,07:53:34.855,2,,dispense took ,0.769
2010-06-01,07:53:36.019,2,,tip shucking took ,1.164
2010-06-01,07:53:37.035,,,changing tips 1   took ,4.707
2010-06-01,07:53:37.035,1,,move source stage took ,0
2010-06-01,07:53:37.731,1,,aspirate took ,0.696
2010-06-01,07:53:38.516,1,,dispense took ,0.785
2010-06-01,07:53:39.678,1,,tip shucking took ,1.162
2010-06-01,07:53:39.678,,,moving stage 3 to robot teachpoint took ,0
2010-06-01,07:53:40.736,,,changing tips 2   took ,4.717
2010-06-01,07:53:40.736,2,,move source stage took ,0
2010-06-01,07:53:41.456,2,,aspirate took ,0.72
2010-06-01,07:53:42.225,2,,dispense took ,0.769
2010-06-01,07:53:43.389,2,,tip shucking took ,1.164
2010-06-01,07:53:46.678,,,robot loading plate NUNC 96 clear round well flat bottom from BB PM 3 took ,7
2010-06-01,07:53:46.682,,,moving stage 3 to robot teachpoint took ,0
2010-06-01,07:53:47.064,,,changing tips 1   took ,3.675
2010-06-01,07:53:47.064,1,,move source stage took ,0
2010-06-01,07:53:47.772,1,,aspirate took ,0.708
2010-06-01,07:53:48.539,1,,dispense took ,0.767
2010-06-01,07:53:49.701,1,,tip shucking took ,1.162
2010-06-01,07:53:51.682,,,robot unloading plate NUNC 96 clear round well flat bottom to BB PM 3 took ,5
2010-06-01,07:53:55.366,,,changing tips 1   took ,3.684
2010-06-01,07:53:55.366,1,,move source stage took ,0
2010-06-01,07:53:56.026,1,,aspirate took ,0.66
2010-06-01,07:53:56.793,1,,dispense took ,0.767
2010-06-01,07:53:57.955,1,,tip shucking took ,1.162
2010-06-01,07:53:57.955,,,moving stage 4 to robot teachpoint took ,0
2010-06-01,07:53:59.087,,,changing tips 2   took ,7.405
2010-06-01,07:53:59.087,2,,move source stage took ,0
2010-06-01,07:53:59.802,2,,aspirate took ,0.715
2010-06-01,07:54:00.580,2,,dispense took ,0.778
2010-06-01,07:54:01.744,2,,tip shucking took ,1.164
2010-06-01,07:54:04.955,,,robot loading plate NUNC 96 clear round well flat bottom from BB PM 4 took ,7
2010-06-01,07:54:04.982,,,moving stage 4 to robot teachpoint took ,0
2010-06-01,07:54:05.446,,,changing tips 1   took ,3.702
2010-06-01,07:54:05.446,1,,move source stage took ,0
2010-06-01,07:54:06.159,1,,aspirate took ,0.713
2010-06-01,07:54:06.935,1,,dispense took ,0.776
2010-06-01,07:54:08.097,1,,tip shucking took ,1.162
2010-06-01,07:54:09.982,,,robot unloading plate NUNC 96 clear round well flat bottom to BB PM 4 took ,5
2010-06-01,07:54:13.693,,,changing tips 1   took ,3.711
2010-06-01,07:54:13.693,1,,move source stage took ,0
2010-06-01,07:54:14.368,1,,aspirate took ,0.675
2010-06-01,07:54:15.144,1,,dispense took ,0.776
2010-06-01,07:54:16.306,1,,tip shucking took ,1.162
2010-06-01,07:54:17.317,,,changing tips 2   took ,7.335
2010-06-01,07:54:17.317,2,,move source stage took ,0
2010-06-01,07:54:18.028,2,,aspirate took ,0.711
2010-06-01,07:54:18.806,2,,dispense took ,0.778
2010-06-01,07:54:19.970,2,,tip shucking took ,1.164
2010-06-01,07:54:20.977,,,changing tips 1   took ,4.671
2010-06-01,07:54:20.977,1,,move source stage took ,0
2010-06-01,07:54:21.700,1,,aspirate took ,0.723
2010-06-01,07:54:22.476,1,,dispense took ,0.776
2010-06-01,07:54:23.638,1,,tip shucking took ,1.162
2010-06-01,07:54:23.638,,,moving stage 3 to robot teachpoint took ,0
2010-06-01,07:54:24.651,,,changing tips 2   took ,4.681
2010-06-01,07:54:24.651,2,,move source stage took ,0
2010-06-01,07:54:25.359,2,,aspirate took ,0.708
2010-06-01,07:54:26.137,2,,dispense took ,0.778
2010-06-01,07:54:27.301,2,,tip shucking took ,1.164
2010-06-01,07:54:30.638,,,robot loading plate NUNC 96 clear round well flat bottom from BB PM 3 took ,7
2010-06-01,07:54:30.940,,,changing tips 1   took ,3.639
2010-06-01,07:54:30.940,1,,move source stage took ,0
2010-06-01,07:54:31.582,1,,aspirate took ,0.642
2010-06-01,07:54:32.358,1,,dispense took ,0.776
2010-06-01,07:54:33.520,1,,tip shucking took ,1.162
2010-06-01,07:54:33.520,,,moving stage 4 to robot teachpoint took ,0
2010-06-01,07:54:33.521,,,moving stage 2 to robot teachpoint took ,0
2010-06-01,07:54:40.520,,,robot loading plate NUNC 96 clear round well flat bottom from BB PM 4 took ,7
2010-06-01,07:54:40.521,,,robot loading plate NUNC 96 clear round well flat bottom from BB PM 2 took ,7
2010-06-01,07:54:40.521,,,moving stage 1 to robot teachpoint took ,0
2010-06-01,07:54:47.521,,,robot loading plate tipbox1 from BB PM 1 took ,7
